
--- DATOS 2019 ---

Entre Ríos | Privado | 2019 | 1 anio | 1 | 0 | 2 anio | 1 | 1 | 3 anio | 1 | 1 | 4 anio | 1 | 0 | 5 anio | 1 | 0 | 6 anio | 0 | 0

Entre Ríos | Privado | 2019 | 1 anio | 74 | 77 | 2 anio | 72 | 89 | 3 anio | 69 | 84 | 4 anio | 68 | 67 | 5 anio | 66 | 0 | 6 anio | 3 | 0

Entre Ríos | Estatal | 2019 | 1 anio | 3 | 5 | 2 anio | 3 | 2 | 3 anio | 2 | 1 | 4 anio | 2 | 2 | 5 anio | 2 | 2 | 6 anio | 1 | 0

Entre Ríos | Estatal | 2019 | 1 anio | 15 | 65 | 2 anio | 12 | 67 | 3 anio | 11 | 41 | 4 anio | 10 | 32 | 5 anio | 10 | 4 | 6 anio | 2 | 0

Entre Ríos | Estatal | 2019 | 1 anio | 4 | 7 | 2 anio | 4 | 7 | 3 anio | 4 | 1 | 4 anio | 4 | 0 | 5 anio | 4 | 0 | 6 anio | 0 | 0

Entre Ríos | Estatal | 2019 | 1 anio | 23 | 129 | 2 anio | 17 | 70 | 3 anio | 16 | 41 | 4 anio | 13 | 30 | 5 anio | 14 | 10 | 6 anio | 3 | 0

Entre Ríos | Privado | 2019 | 1 anio | 3 | 1 | 2 anio | 3 | 1 | 3 anio | 3 | 6 | 4 anio | 3 | 2 | 5 anio | 3 | 0 | 6 anio | 0 | 0

Entre Ríos | Estatal | 2019 | 1 anio | 17 | 59 | 2 anio | 16 | 43 | 3 anio | 14 | 18 | 4 anio | 14 | 8 | 5 anio | 14 | 0 | 6 anio | 1 | 0

Entre Ríos | Estatal | 2019 | 1 anio | 64 | 274 | 2 anio | 53 | 150 | 3 anio | 47 | 128 | 4 anio | 44 | 74 | 5 anio | 43 | 14 | 6 anio | 12 | 0

Entre Ríos | Privado | 2019 | 1 anio | 2 | 7 | 2 anio | 2 | 4 | 3 anio | 2 | 3 | 4 anio | 2 | 1 | 5 anio | 2 | 1 | 6 anio | 1 | 0

Entre Ríos | Privado | 2019 | 1 anio | 14 | 22 | 2 anio | 14 | 24 | 3 anio | 14 | 25 | 4 anio | 14 | 16 | 5 anio | 13 | 0 | 6 anio | 0 | 0

Entre Ríos | Estatal | 2019 | 1 anio | 12 | 22 | 2 anio | 10 | 24 | 3 anio | 7 | 13 | 4 anio | 8 | 4 | 5 anio | 7 | 0 | 6 anio | 0 | 0

Entre Ríos | Estatal | 2019 | 1 anio | 23 | 130 | 2 anio | 21 | 78 | 3 anio | 17 | 45 | 4 anio | 17 | 16 | 5 anio | 16 | 2 | 6 anio | 3 | 0

Entre Ríos | Privado | 2019 | 1 anio | 2 | 4 | 2 anio | 2 | 3 | 3 anio | 3 | 5 | 4 anio | 3 | 0 | 5 anio | 3 | 0 | 6 anio | 0 | 0

Entre Ríos | Estatal | 2019 | 1 anio | 18 | 67 | 2 anio | 18 | 54 | 3 anio | 17 | 32 | 4 anio | 15 | 13 | 5 anio | 15 | 0 | 6 anio | 2 | 0

Entre Ríos | Estatal | 2019 | 1 anio | 28 | 141 | 2 anio | 27 | 91 | 3 anio | 21 | 40 | 4 anio | 19 | 33 | 5 anio | 18 | 0 | 6 anio | 3 | 0

Entre Ríos | Privado | 2019 | 1 anio | 4 | 3 | 2 anio | 5 | 9 | 3 anio | 5 | 2 | 4 anio | 5 | 0 | 5 anio | 4 | 0 | 6 anio | 0 | 0

Formosa | Estatal | 2019 | 1 anio | 6 | 44 | 2 anio | 7 | 26 | 3 anio | 10 | 8 | 4 anio | 7 | 5 | 5 anio | 7 | 9 | 6 anio | 3 | 0

Formosa | Estatal | 2019 | 1 anio | 3 | 18 | 2 anio | 3 | 1 | 3 anio | 3 | 2 | 4 anio | 3 | 1 | 5 anio | 3 | 2 | 6 anio | 1 | 0

Formosa | Privado | 2019 | 1 anio | 3 | 1 | 2 anio | 3 | 3 | 3 anio | 3 | 2 | 4 anio | 2 | 3 | 5 anio | 2 | 0 | 6 anio | 1 | 0

Formosa | Privado | 2019 | 1 anio | 6 | 15 | 2 anio | 5 | 7 | 3 anio | 5 | 3 | 4 anio | 5 | 3 | 5 anio | 5 | 0 | 6 anio | 0 | 0

Formosa | Estatal | 2019 | 1 anio | 10 | 19 | 2 anio | 9 | 13 | 3 anio | 8 | 20 | 4 anio | 8 | 11 | 5 anio | 8 | 2 | 6 anio | 0 | 0

Formosa | Estatal | 2019 | 1 anio | 168 | 551 | 2 anio | 148 | 393 | 3 anio | 131 | 254 | 4 anio | 122 | 171 | 5 anio | 115 | 50 | 6 anio | 14 | 0

Formosa | Privado | 2019 | 1 anio | 22 | 4 | 2 anio | 21 | 10 | 3 anio | 21 | 7 | 4 anio | 21 | 5 | 5 anio | 20 | 1 | 6 anio | 0 | 0

Formosa | Estatal | 2019 | 1 anio | 6 | 10 | 2 anio | 5 | 4 | 3 anio | 6 | 4 | 4 anio | 6 | 3 | 5 anio | 6 | 0 | 6 anio | 0 | 0

Formosa | Estatal | 2019 | 1 anio | 12 | 18 | 2 anio | 11 | 25 | 3 anio | 8 | 14 | 4 anio | 7 | 10 | 5 anio | 7 | 2 | 6 anio | 1 | 0

Formosa | Estatal | 2019 | 1 anio | 0 | 2 | 2 anio | 0 | 3 | 3 anio | 1 | 1 | 4 anio | 0 | 1 | 5 anio | 0 | 0 | 6 anio | 0 | 0

Formosa | Estatal | 2019 | 1 anio | 10 | 85 | 2 anio | 8 | 37 | 3 anio | 9 | 33 | 4 anio | 8 | 20 | 5 anio | 8 | 3 | 6 anio | 0 | 0

Formosa | Estatal | 2019 | 1 anio | 17 | 55 | 2 anio | 19 | 39 | 3 anio | 25 | 40 | 4 anio | 21 | 34 | 5 anio | 18 | 12 | 6 anio | 1 | 0

Formosa | Estatal | 2019 | 1 anio | 44 | 95 | 2 anio | 38 | 89 | 3 anio | 36 | 54 | 4 anio | 31 | 29 | 5 anio | 29 | 29 | 6 anio | 1 | 1

Formosa | Privado | 2019 | 1 anio | 5 | 2 | 2 anio | 5 | 1 | 3 anio | 5 | 4 | 4 anio | 4 | 3 | 5 anio | 4 | 0 | 6 anio | 0 | 0

Formosa | Estatal | 2019 | 1 anio | 12 | 47 | 2 anio | 13 | 21 | 3 anio | 12 | 16 | 4 anio | 10 | 11 | 5 anio | 9 | 5 | 6 anio | 2 | 1

Formosa | Estatal | 2019 | 1 anio | 8 | 34 | 2 anio | 7 | 9 | 3 anio | 6 | 8 | 4 anio | 5 | 3 | 5 anio | 5 | 0 | 6 anio | 0 | 0

Formosa | Estatal | 2019 | 1 anio | 12 | 22 | 2 anio | 18 | 16 | 3 anio | 10 | 16 | 4 anio | 8 | 7 | 5 anio | 8 | 5 | 6 anio | 0 | 0

Formosa | Estatal | 2019 | 1 anio | 57 | 201 | 2 anio | 53 | 162 | 3 anio | 48 | 73 | 4 anio | 44 | 50 | 5 anio | 39 | 12 | 6 anio | 2 | 0

Formosa | Privado | 2019 | 1 anio | 9 | 30 | 2 anio | 9 | 11 | 3 anio | 9 | 7 | 4 anio | 8 | 3 | 5 anio | 8 | 2 | 6 anio | 3 | 0

Formosa | Estatal | 2019 | 1 anio | 20 | 36 | 2 anio | 21 | 22 | 3 anio | 26 | 23 | 4 anio | 16 | 19 | 5 anio | 18 | 11 | 6 anio | 3 | 0

Formosa | Estatal | 2019 | 1 anio | 46 | 189 | 2 anio | 39 | 118 | 3 anio | 33 | 60 | 4 anio | 30 | 31 | 5 anio | 24 | 19 | 6 anio | 3 | 9

Formosa | Estatal | 2019 | 1 anio | 13 | 80 | 2 anio | 11 | 46 | 3 anio | 9 | 40 | 4 anio | 7 | 14 | 5 anio | 7 | 8 | 6 anio | 1 | 0

Formosa | Estatal | 2019 | 1 anio | 3 | 35 | 2 anio | 2 | 16 | 3 anio | 2 | 8 | 4 anio | 2 | 4 | 5 anio | 2 | 1 | 6 anio | 0 | 0

Jujuy | Estatal | 2019 | 1 anio | 7 | 7 | 2 anio | 7 | 7 | 3 anio | 7 | 6 | 4 anio | 7 | 1 | 5 anio | 6 | 3 | 6 anio | 0 | 0

Jujuy | Estatal | 2019 | 1 anio | 13 | 68 | 2 anio | 12 | 24 | 3 anio | 8 | 27 | 4 anio | 8 | 19 | 5 anio | 8 | 8 | 6 anio | 1 | 0

Jujuy | Estatal | 2019 | 1 anio | 9 | 35 | 2 anio | 8 | 21 | 3 anio | 8 | 16 | 4 anio | 7 | 2 | 5 anio | 6 | 3 | 6 anio | 0 | 0

Jujuy | Estatal | 2019 | 1 anio | 176 | 930 | 2 anio | 158 | 747 | 3 anio | 141 | 517 | 4 anio | 127 | 286 | 5 anio | 112 | 108 | 6 anio | 14 | 5

Jujuy | Privado | 2019 | 1 anio | 53 | 209 | 2 anio | 54 | 142 | 3 anio | 53 | 90 | 4 anio | 50 | 42 | 5 anio | 49 | 26 | 6 anio | 0 | 0

Jujuy | Estatal | 2019 | 1 anio | 5 | 33 | 2 anio | 4 | 15 | 3 anio | 4 | 17 | 4 anio | 4 | 4 | 5 anio | 3 | 0 | 6 anio | 0 | 0

Jujuy | Estatal | 2019 | 1 anio | 73 | 331 | 2 anio | 63 | 267 | 3 anio | 52 | 149 | 4 anio | 45 | 70 | 5 anio | 38 | 11 | 6 anio | 11 | 6

Jujuy | Privado | 2019 | 1 anio | 11 | 37 | 2 anio | 10 | 13 | 3 anio | 9 | 11 | 4 anio | 9 | 4 | 5 anio | 8 | 9 | 6 anio | 0 | 0

Jujuy | Privado | 2019 | 1 anio | 0 | 0 | 2 anio | 0 | 0 | 3 anio | 0 | 0 | 4 anio | 0 | 0 | 5 anio | 0 | 0 | 6 anio | 0 | 0

Jujuy | Privado | 2019 | 1 anio | 5 | 0 | 2 anio | 5 | 10 | 3 anio | 5 | 5 | 4 anio | 5 | 0 | 5 anio | 5 | 0 | 6 anio | 0 | 0

Jujuy | Estatal | 2019 | 1 anio | 10 | 8 | 2 anio | 10 | 19 | 3 anio | 10 | 4 | 4 anio | 9 | 1 | 5 anio | 10 | 0 | 6 anio | 0 | 0

Jujuy | Estatal | 2019 | 1 anio | 18 | 90 | 2 anio | 16 | 77 | 3 anio | 16 | 47 | 4 anio | 14 | 23 | 5 anio | 13 | 7 | 6 anio | 3 | 2

Jujuy | Estatal | 2019 | 1 anio | 2 | 12 | 2 anio | 2 | 15 | 3 anio | 3 | 13 | 4 anio | 2 | 11 | 5 anio | 3 | 8 | 6 anio | 0 | 0

Jujuy | Estatal | 2019 | 1 anio | 58 | 260 | 2 anio | 53 | 201 | 3 anio | 48 | 95 | 4 anio | 41 | 59 | 5 anio | 38 | 29 | 6 anio | 3 | 0

Jujuy | Privado | 2019 | 1 anio | 7 | 0 | 2 anio | 7 | 1 | 3 anio | 7 | 0 | 4 anio | 7 | 0 | 5 anio | 6 | 0 | 6 anio | 4 | 0

Jujuy | Estatal | 2019 | 1 anio | 4 | 17 | 2 anio | 4 | 9 | 3 anio | 3 | 5 | 4 anio | 3 | 0 | 5 anio | 3 | 4 | 6 anio | 1 | 0

Jujuy | Estatal | 2019 | 1 anio | 33 | 208 | 2 anio | 32 | 156 | 3 anio | 28 | 124 | 4 anio | 24 | 92 | 5 anio | 22 | 28 | 6 anio | 5 | 7

Jujuy | Estatal | 2019 | 1 anio | 6 | 6 | 2 anio | 6 | 3 | 3 anio | 6 | 2 | 4 anio | 5 | 0 | 5 anio | 5 | 1 | 6 anio | 0 | 0

Jujuy | Estatal | 2019 | 1 anio | 4 | 28 | 2 anio | 4 | 18 | 3 anio | 4 | 15 | 4 anio | 4 | 10 | 5 anio | 2 | 1 | 6 anio | 0 | 0

Jujuy | Estatal | 2019 | 1 anio | 6 | 24 | 2 anio | 6 | 14 | 3 anio | 6 | 15 | 4 anio | 6 | 2 | 5 anio | 6 | 0 | 6 anio | 1 | 0

Jujuy | Estatal | 2019 | 1 anio | 54 | 204 | 2 anio | 51 | 257 | 3 anio | 50 | 190 | 4 anio | 42 | 105 | 5 anio | 41 | 41 | 6 anio | 4 | 7

Jujuy | Privado | 2019 | 1 anio | 6 | 2 | 2 anio | 6 | 3 | 3 anio | 7 | 3 | 4 anio | 5 | 0 | 5 anio | 4 | 0 | 6 anio | 0 | 0

Jujuy | Estatal | 2019 | 1 anio | 3 | 10 | 2 anio | 3 | 5 | 3 anio | 3 | 7 | 4 anio | 2 | 3 | 5 anio | 2 | 1 | 6 anio | 2 | 0

Jujuy | Estatal | 2019 | 1 anio | 14 | 53 | 2 anio | 13 | 44 | 3 anio | 10 | 16 | 4 anio | 9 | 10 | 5 anio | 8 | 1 | 6 anio | 1 | 0

Jujuy | Estatal | 2019 | 1 anio | 9 | 7 | 2 anio | 8 | 11 | 3 anio | 8 | 7 | 4 anio | 8 | 6 | 5 anio | 8 | 1 | 6 anio | 1 | 0

Jujuy | Estatal | 2019 | 1 anio | 8 | 20 | 2 anio | 8 | 7 | 3 anio | 7 | 3 | 4 anio | 6 | 7 | 5 anio | 6 | 0 | 6 anio | 0 | 0

Jujuy | Estatal | 2019 | 1 anio | 3 | 16 | 2 anio | 2 | 0 | 3 anio | 3 | 1 | 4 anio | 3 | 0 | 5 anio | 2 | 0 | 6 anio | 1 | 0

Jujuy | Estatal | 2019 | 1 anio | 15 | 66 | 2 anio | 12 | 38 | 3 anio | 11 | 19 | 4 anio | 10 | 13 | 5 anio | 8 | 10 | 6 anio | 3 | 0

Jujuy | Estatal | 2019 | 1 anio | 5 | 6 | 2 anio | 5 | 14 | 3 anio | 5 | 6 | 4 anio | 5 | 5 | 5 anio | 4 | 3 | 6 anio | 1 | 0

Jujuy | Estatal | 2019 | 1 anio | 7 | 4 | 2 anio | 7 | 8 | 3 anio | 7 | 2 | 4 anio | 7 | 4 | 5 anio | 6 | 0 | 6 anio | 1 | 0

Jujuy | Estatal | 2019 | 1 anio | 4 | 8 | 2 anio | 4 | 11 | 3 anio | 4 | 4 | 4 anio | 3 | 2 | 5 anio | 3 | 0 | 6 anio | 1 | 0

Jujuy | Estatal | 2019 | 1 anio | 19 | 103 | 2 anio | 18 | 116 | 3 anio | 15 | 51 | 4 anio | 14 | 36 | 5 anio | 13 | 13 | 6 anio | 3 | 5

La Pampa | Estatal | 2019 | 1 anio | 1 | 1 | 2 anio | 1 | 0 | 3 anio | 1 | 0 | 4 anio | 1 | 0 | 5 anio | 1 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 4 | 25 | 2 anio | 4 | 20 | 3 anio | 3 | 8 | 4 anio | 3 | 2 | 5 anio | 2 | 1 | 6 anio | 1 | 0

La Pampa | Estatal | 2019 | 1 anio | 2 | 2 | 2 anio | 2 | 6 | 3 anio | 2 | 4 | 4 anio | 2 | 1 | 5 anio | 2 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 2 | 14 | 2 anio | 2 | 10 | 3 anio | 2 | 13 | 4 anio | 1 | 1 | 5 anio | 1 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 83 | 509 | 2 anio | 76 | 292 | 3 anio | 68 | 117 | 4 anio | 66 | 60 | 5 anio | 65 | 10 | 6 anio | 4 | 0

La Pampa | Privado | 2019 | 1 anio | 13 | 43 | 2 anio | 14 | 39 | 3 anio | 13 | 26 | 4 anio | 13 | 52 | 5 anio | 13 | 29 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 1 | 9 | 2 anio | 2 | 2 | 3 anio | 1 | 0 | 4 anio | 1 | 1 | 5 anio | 1 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 3 | 10 | 2 anio | 4 | 2 | 3 anio | 3 | 1 | 4 anio | 3 | 1 | 5 anio | 3 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 6 | 23 | 2 anio | 4 | 15 | 3 anio | 4 | 7 | 4 anio | 3 | 3 | 5 anio | 3 | 0 | 6 anio | 1 | 0

La Pampa | Estatal | 2019 | 1 anio | 2 | 8 | 2 anio | 2 | 5 | 3 anio | 2 | 1 | 4 anio | 2 | 0 | 5 anio | 1 | 1 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 1 | 2 | 2 anio | 3 | 0 | 3 anio | 0 | 0 | 4 anio | 0 | 0 | 5 anio | 0 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 10 | 36 | 2 anio | 10 | 23 | 3 anio | 10 | 23 | 4 anio | 10 | 10 | 5 anio | 9 | 0 | 6 anio | 1 | 0

La Pampa | Estatal | 2019 | 1 anio | 2 | 2 | 2 anio | 2 | 0 | 3 anio | 2 | 0 | 4 anio | 2 | 0 | 5 anio | 2 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 1 | 1 | 2 anio | 1 | 3 | 3 anio | 1 | 0 | 4 anio | 1 | 0 | 5 anio | 1 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 10 | 35 | 2 anio | 10 | 31 | 3 anio | 10 | 14 | 4 anio | 10 | 13 | 5 anio | 9 | 2 | 6 anio | 1 | 0

La Pampa | Privado | 2019 | 1 anio | 5 | 18 | 2 anio | 4 | 6 | 3 anio | 4 | 5 | 4 anio | 4 | 0 | 5 anio | 4 | 0 | 6 anio | 0 | 0

La Pampa | Privado | 2019 | 1 anio | 25 | 65 | 2 anio | 26 | 42 | 3 anio | 26 | 38 | 4 anio | 25 | 22 | 5 anio | 25 | 2 | 6 anio | 2 | 0

La Pampa | Estatal | 2019 | 1 anio | 4 | 3 | 2 anio | 3 | 0 | 3 anio | 2 | 0 | 4 anio | 2 | 0 | 5 anio | 2 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 2 | 8 | 2 anio | 2 | 4 | 3 anio | 2 | 4 | 4 anio | 2 | 0 | 5 anio | 2 | 0 | 6 anio | 1 | 0

La Pampa | Estatal | 2019 | 1 anio | 3 | 15 | 2 anio | 3 | 11 | 3 anio | 3 | 1 | 4 anio | 3 | 1 | 5 anio | 3 | 0 | 6 anio | 1 | 0

La Pampa | Estatal | 2019 | 1 anio | 3 | 9 | 2 anio | 3 | 8 | 3 anio | 3 | 2 | 4 anio | 3 | 1 | 5 anio | 3 | 0 | 6 anio | 1 | 0

La Pampa | Estatal | 2019 | 1 anio | 2 | 1 | 2 anio | 2 | 4 | 3 anio | 2 | 2 | 4 anio | 2 | 0 | 5 anio | 2 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 44 | 293 | 2 anio | 40 | 150 | 3 anio | 39 | 81 | 4 anio | 37 | 56 | 5 anio | 37 | 21 | 6 anio | 3 | 0

La Pampa | Privado | 2019 | 1 anio | 8 | 4 | 2 anio | 7 | 5 | 3 anio | 7 | 4 | 4 anio | 7 | 1 | 5 anio | 7 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 1 | 5 | 2 anio | 1 | 1 | 3 anio | 1 | 0 | 4 anio | 1 | 0 | 5 anio | 1 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 9 | 65 | 2 anio | 9 | 41 | 3 anio | 8 | 12 | 4 anio | 8 | 11 | 5 anio | 7 | 0 | 6 anio | 1 | 0

La Pampa | Estatal | 2019 | 1 anio | 2 | 1 | 2 anio | 2 | 0 | 3 anio | 2 | 0 | 4 anio | 2 | 2 | 5 anio | 2 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 2 | 1 | 2 anio | 2 | 8 | 3 anio | 2 | 2 | 4 anio | 1 | 0 | 5 anio | 1 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 4 | 7 | 2 anio | 4 | 2 | 3 anio | 1 | 0 | 4 anio | 1 | 0 | 5 anio | 1 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 6 | 24 | 2 anio | 6 | 25 | 3 anio | 6 | 8 | 4 anio | 6 | 2 | 5 anio | 5 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 1 | 6 | 2 anio | 2 | 6 | 3 anio | 1 | 5 | 4 anio | 1 | 1 | 5 anio | 1 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 10 | 48 | 2 anio | 10 | 41 | 3 anio | 10 | 23 | 4 anio | 10 | 6 | 5 anio | 10 | 0 | 6 anio | 1 | 0

La Pampa | Estatal | 2019 | 1 anio | 7 | 44 | 2 anio | 7 | 21 | 3 anio | 5 | 3 | 4 anio | 5 | 5 | 5 anio | 4 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 2 | 8 | 2 anio | 2 | 3 | 3 anio | 1 | 3 | 4 anio | 1 | 0 | 5 anio | 1 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 4 | 4 | 2 anio | 4 | 1 | 3 anio | 4 | 1 | 4 anio | 4 | 0 | 5 anio | 4 | 0 | 6 anio | 0 | 0

La Pampa | Estatal | 2019 | 1 anio | 10 | 56 | 2 anio | 10 | 32 | 3 anio | 10 | 10 | 4 anio | 10 | 18 | 5 anio | 9 | 1 | 6 anio | 2 | 0

La Rioja | Estatal | 2019 | 1 anio | 4 | 2 | 2 anio | 4 | 1 | 3 anio | 1 | 2 | 4 anio | 1 | 2 | 5 anio | 1 | 0 | 6 anio | 0 | 0

La Rioja | Estatal | 2019 | 1 anio | 10 | 57 | 2 anio | 8 | 42 | 3 anio | 9 | 10 | 4 anio | 7 | 9 | 5 anio | 7 | 0 | 6 anio | 1 | 0

La Rioja | Estatal | 2019 | 1 anio | 2 | 17 | 2 anio | 3 | 5 | 3 anio | 1 | 2 | 4 anio | 3 | 3 | 5 anio | 3 | 1 | 6 anio | 1 | 0

La Rioja | Estatal | 2019 | 1 anio | 123 | 101 | 2 anio | 122 | 98 | 3 anio | 117 | 54 | 4 anio | 110 | 46 | 5 anio | 105 | 4 | 6 anio | 16 | 0

La Rioja | Privado | 2019 | 1 anio | 22 | 5 | 2 anio | 22 | 5 | 3 anio | 21 | 3 | 4 anio | 19 | 1 | 5 anio | 20 | 1 | 6 anio | 0 | 0

La Rioja | Estatal | 2019 | 1 anio | 4 | 6 | 2 anio | 4 | 11 | 3 anio | 4 | 7 | 4 anio | 3 | 1 | 5 anio | 3 | 10 | 6 anio | 2 | 0

La Rioja | Estatal | 2019 | 1 anio | 5 | 2 | 2 anio | 2 | 0 | 3 anio | 0 | 0 | 4 anio | 0 | 0 | 5 anio | 0 | 0 | 6 anio | 0 | 0

La Rioja | Estatal | 2019 | 1 anio | 10 | 34 | 2 anio | 9 | 23 | 3 anio | 7 | 35 | 4 anio | 6 | 16 | 5 anio | 7 | 16 | 6 anio | 3 | 1

La Rioja | Estatal | 2019 | 1 anio | 6 | 3 | 2 anio | 6 | 4 | 3 anio | 5 | 0 | 4 anio | 5 | 1 | 5 anio | 6 | 1 | 6 anio | 3 | 0

La Rioja | Estatal | 2019 | 1 anio | 35 | 85 | 2 anio | 33 | 61 | 3 anio | 25 | 37 | 4 anio | 25 | 20 | 5 anio | 24 | 23 | 6 anio | 8 | 3

La Rioja | Estatal | 2019 | 1 anio | 3 | 1 | 2 anio | 3 | 1 | 3 anio | 2 | 1 | 4 anio | 2 | 1 | 5 anio | 2 | 1 | 6 anio | 0 | 0

La Rioja | Estatal | 2019 | 1 anio | 7 | 5 | 2 anio | 6 | 1 | 3 anio | 5 | 9 | 4 anio | 7 | 1 | 5 anio | 6 | 0 | 6 anio | 0 | 0

La Rioja | Estatal | 2019 | 1 anio | 2 | 0 | 2 anio | 2 | 0 | 3 anio | 1 | 0 | 4 anio | 1 | 2 | 5 anio | 1 | 0 | 6 anio | 1 | 0

La Rioja | Estatal | 2019 | 1 anio | 9 | 14 | 2 anio | 9 | 20 | 3 anio | 10 | 18 | 4 anio | 10 | 8 | 5 anio | 10 | 5 | 6 anio | 1 | 1

La Rioja | Privado | 2019 | 1 anio | 7 | 10 | 2 anio | 6 | 9 | 3 anio | 6 | 9 | 4 anio | 6 | 1 | 5 anio | 6 | 0 | 6 anio | 0 | 0

La Rioja | Privado | 2019 | 1 anio | 10 | 8 | 2 anio | 9 | 9 | 3 anio | 9 | 6 | 4 anio | 9 | 7 | 5 anio | 9 | 0 | 6 anio | 0 | 0

La Rioja | Estatal | 2019 | 1 anio | 5 | 0 | 2 anio | 5 | 0 | 3 anio | 4 | 5 | 4 anio | 4 | 0 | 5 anio | 5 | 0 | 6 anio | 1 | 0

La Rioja | Estatal | 2019 | 1 anio | 1 | 1 | 2 anio | 1 | 0 | 3 anio | 1 | 0 | 4 anio | 1 | 0 | 5 anio | 1 | 0 | 6 anio | 0 | 0

La Rioja | Estatal | 2019 | 1 anio | 5 | 0 | 2 anio | 2 | 0 | 3 anio | 3 | 0 | 4 anio | 3 | 1 | 5 anio | 3 | 5 | 6 anio | 0 | 0

La Rioja | Privado | 2019 | 1 anio | 1 | 5 | 2 anio | 2 | 1 | 3 anio | 1 | 3 | 4 anio | 1 | 1 | 5 anio | 1 | 0 | 6 anio | 1 | 0

La Rioja | Estatal | 2019 | 1 anio | 6 | 7 | 2 anio | 5 | 5 | 3 anio | 4 | 4 | 4 anio | 4 | 7 | 5 anio | 4 | 5 | 6 anio | 0 | 0

La Rioja | Estatal | 2019 | 1 anio | 6 | 3 | 2 anio | 5 | 2 | 3 anio | 4 | 3 | 4 anio | 4 | 2 | 5 anio | 4 | 0 | 6 anio | 0 | 0

La Rioja | Estatal | 2019 | 1 anio | 1 | 0 | 2 anio | 2 | 0 | 3 anio | 1 | 0 | 4 anio | 1 | 0 | 5 anio | 1 | 0 | 6 anio | 0 | 0

La Rioja | Estatal | 2019 | 1 anio | 4 | 4 | 2 anio | 3 | 2 | 3 anio | 4 | 1 | 4 anio | 2 | 1 | 5 anio | 3 | 0 | 6 anio | 1 | 0

La Rioja | Estatal | 2019 | 1 anio | 1 | 0 | 2 anio | 1 | 0 | 3 anio | 0 | 0 | 4 anio | 0 | 0 | 5 anio | 0 | 0 | 6 anio | 0 | 0

La Rioja | Estatal | 2019 | 1 anio | 6 | 1 | 2 anio | 4 | 0 | 3 anio | 3 | 1 | 4 anio | 3 | 1 | 5 anio | 3 | 0 | 6 anio | 0 | 0

La Rioja | Estatal | 2019 | 1 anio | 9 | 49 | 2 anio | 7 | 52 | 3 anio | 7 | 6 | 4 anio | 6 | 7 | 5 anio | 6 | 0 | 6 anio | 2 | 0

La Rioja | Estatal | 2019 | 1 anio | 0 | 0 | 2 anio | 0 | 0 | 3 anio | 0 | 0 | 4 anio | 0 | 0 | 5 anio | 0 | 0 | 6 anio | 0 | 0

La Rioja | Estatal | 2019 | 1 anio | 3 | 0 | 2 anio | 2 | 0 | 3 anio | 2 | 0 | 4 anio | 3 | 0 | 5 anio | 2 | 0 | 6 anio | 1 | 0

Mendoza | Estatal | 2019 | 1 anio | 136 | 385 | 2 anio | 122 | 424 | 3 anio | 109 | 274 | 4 anio | 97 | 162 | 5 anio | 93 | 113 | 6 anio | 20 | 21

Mendoza | Privado | 2019 | 1 anio | 59 | 55 | 2 anio | 54 | 42 | 3 anio | 51 | 45 | 4 anio | 51 | 22 | 5 anio | 50 | 20 | 6 anio | 1 | 1

Mendoza | Estatal | 2019 | 1 anio | 2 | 4 | 2 anio | 2 | 3 | 3 anio | 2 | 2 | 4 anio | 2 | 2 | 5 anio | 2 | 3 | 6 anio | 1 | 2

