provincia,sector,r_8,r_9,r_10,r_11,r_12,r_1314,_sec8,_sec9,_sec10,_sec11,_sec12,_sec1314
Corrientes,Estatal,0,0,0,0,0,0,10,9,6,6,5,1
Corrientes,Estatal,0,0,3,2,0,0,6,6,6,6,5,0
Corrientes,Estatal,2,2,2,2,2,0,9,8,5,5,5,0
Corrientes,Estatal,2,3,5,2,0,0,4,4,3,3,3,0
Corrientes,Estatal,0,0,0,1,0,0,3,3,3,3,3,0
Corrientes,Estatal,0,0,0,0,0,0,6,6,4,4,4,0
Corrientes,Estatal,5,7,5,4,5,3,11,11,9,9,9,1
Corrientes,Estatal,17,5,13,7,4,0,3,3,2,2,2,0
Corrientes,Estatal,56,63,38,47,45,0,40,34,30,27,27,6
Corrientes,Privado,1,2,4,1,6,0,7,7,7,7,6,1
Corrientes,Estatal,2,5,4,6,1,0,2,2,2,2,2,0
Corrientes,Estatal,13,28,12,7,5,0,4,3,2,2,2,0
Entre Ríos,Estatal,20,10,10,7,5,0,8,8,7,7,7,2
Entre Ríos,Estatal,113,93,64,40,2,0,37,33,31,30,26,7
Entre Ríos,Privado,4,7,10,8,0,0,9,9,9,9,9,0
Entre Ríos,Estatal,109,35,34,21,0,0,21,18,15,13,14,1
Entre Ríos,Estatal,475,375,265,164,24,0,120,104,90,83,78,10
Entre Ríos,Privado,24,13,18,11,0,0,25,25,20,20,20,0
Entre Ríos,Estatal,11,18,15,9,3,0,11,11,11,11,11,1
Entre Ríos,Estatal,147,121,66,40,1,0,23,22,20,19,19,5
Entre Ríos,Privado,4,1,0,0,0,0,1,1,0,0,0,0
Entre Ríos,Privado,2,5,6,2,0,0,8,8,9,9,9,0
Entre Ríos,Privado,0,1,0,0,0,0,3,2,2,2,2,1
Entre Ríos,Privado,7,10,11,26,0,0,4,4,4,4,4,0
Entre Ríos,Estatal,55,29,22,12,0,0,13,13,11,10,10,2
Entre Ríos,Estatal,161,123,84,49,5,0,39,31,28,24,21,5
Entre Ríos,Privado,13,8,9,10,0,0,11,11,10,10,9,0
Entre Ríos,Estatal,12,10,10,7,0,0,7,7,5,5,4,0
Entre Ríos,Estatal,38,37,31,16,0,0,19,19,15,14,13,2
Entre Ríos,Estatal,13,10,2,13,0,0,6,5,5,5,5,1
Entre Ríos,Estatal,29,35,13,20,0,0,11,8,8,7,6,1
Entre Ríos,Estatal,13,6,7,3,0,0,3,3,4,4,4,0
Entre Ríos,Estatal,186,133,77,59,0,0,38,33,27,27,23,5
Entre Ríos,Privado,2,5,5,9,0,0,7,7,5,5,5,0
Entre Ríos,Estatal,37,15,17,9,0,0,11,11,11,11,11,0
Entre Ríos,Estatal,214,157,138,69,6,0,60,58,52,51,50,13
Entre Ríos,Privado,13,20,19,13,0,0,27,28,26,27,26,2
Entre Ríos,Estatal,34,21,8,7,0,0,9,9,7,6,6,1
Entre Ríos,Estatal,15,17,12,5,1,0,4,4,3,3,3,2
Entre Ríos,Estatal,52,38,31,21,1,0,21,18,17,16,16,2
Entre Ríos,Estatal,206,115,73,32,3,0,39,32,30,27,22,3
Entre Ríos,Privado,10,10,6,4,1,0,13,13,12,12,11,1
Entre Ríos,Estatal,26,17,16,8,2,0,14,13,13,10,10,2
Entre Ríos,Estatal,119,71,62,16,2,0,17,17,13,12,12,3
Entre Ríos,Privado,4,4,5,5,0,0,8,8,8,8,8,0
Entre Ríos,Estatal,56,41,30,11,0,0,29,29,28,28,28,6
Entre Ríos,Estatal,1038,724,470,243,17,0,209,187,168,154,147,39
Entre Ríos,Privado,1,1,1,1,0,0,1,1,1,1,1,0
Entre Ríos,Privado,45,38,34,46,2,0,81,78,75,73,72,3
Entre Ríos,Estatal,4,6,2,2,4,0,3,3,2,2,2,1
Entre Ríos,Estatal,45,25,28,13,3,0,15,12,11,11,11,2
Entre Ríos,Estatal,10,12,6,4,0,0,4,4,4,4,4,0
Entre Ríos,Estatal,95,34,27,10,1,0,23,16,16,14,15,3
Entre Ríos,Privado,1,1,0,2,0,0,3,3,3,3,3,0
Entre Ríos,Estatal,46,35,23,13,0,0,17,16,15,15,14,0
Entre Ríos,Estatal,330,223,106,131,27,0,64,52,48,46,46,13
Entre Ríos,Privado,4,6,3,1,0,0,2,2,2,2,2,1
Entre Ríos,Privado,7,5,9,6,0,0,14,14,14,14,14,0
Entre Ríos,Estatal,22,15,7,3,0,0,7,9,8,5,6,0
Entre Ríos,Estatal,118,89,65,33,0,0,23,20,17,17,17,3
Entre Ríos,Privado,0,4,2,1,0,0,4,4,5,5,5,0
Entre Ríos,Estatal,61,53,23,16,1,0,17,17,16,15,15,2
Entre Ríos,Estatal,111,88,72,40,7,0,28,25,20,20,18,3
Entre Ríos,Privado,2,4,5,1,0,0,5,4,4,5,5,0
Formosa,Estatal,3,3,1,0,0,0,12,11,13,10,10,4
Formosa,Estatal,9,15,0,6,11,0,3,3,3,3,3,1
Formosa,Privado,0,0,1,4,1,0,3,3,3,2,2,1
Formosa,Privado,0,1,2,1,0,0,6,5,5,5,5,0
Formosa,Estatal,5,3,16,9,15,0,10,9,8,7,8,0
Formosa,Estatal,91,73,72,73,74,0,168,153,135,125,115,15
Formosa,Privado,0,0,1,0,0,0,22,21,22,21,20,0
Formosa,Estatal,10,8,6,7,2,0,6,6,6,6,6,0
Formosa,Estatal,7,5,4,3,1,0,12,11,8,7,7,1
Formosa,Estatal,4,4,3,2,0,0,0,0,0,0,0,0
Formosa,Estatal,102,57,43,34,22,0,11,8,9,8,8,0
Formosa,Estatal,36,32,30,22,14,0,14,16,22,17,17,1
Formosa,Estatal,61,66,67,44,26,1,44,40,37,33,31,1
Formosa,Privado,0,0,1,0,0,0,5,5,5,5,4,0
Formosa,Estatal,10,7,5,5,6,0,10,11,11,9,8,2
Formosa,Estatal,0,0,0,0,0,0,9,7,6,5,5,0
Formosa,Estatal,9,7,3,3,2,0,14,19,10,8,8,0
Formosa,Estatal,34,42,33,31,15,0,59,55,48,44,39,2
Formosa,Privado,13,11,4,5,0,0,9,9,9,8,8,3
Formosa,Estatal,12,9,10,9,3,3,14,15,20,13,16,3
Formosa,Estatal,65,63,26,18,8,0,46,41,35,32,26,4
Formosa,Estatal,40,30,13,12,2,0,14,13,9,7,7,1
Formosa,Estatal,42,21,18,13,4,0,3,2,2,2,2,0
Jujuy,Estatal,8,2,9,7,4,0,9,9,9,8,7,0
Jujuy,Estatal,12,20,31,20,27,0,12,12,9,9,8,1
Jujuy,Estatal,39,30,26,14,14,0,12,11,10,8,6,0
Jujuy,Estatal,530,494,361,246,199,22,174,161,141,121,104,14
Jujuy,Privado,76,36,43,36,35,0,55,51,51,51,49,0
Jujuy,Estatal,16,15,3,4,1,0,7,7,7,4,3,0
Jujuy,Estatal,186,146,112,60,28,1,66,59,51,45,40,11
Jujuy,Privado,12,9,11,4,3,0,10,10,9,9,9,0
Jujuy,Privado,0,0,0,0,0,0,0,0,0,0,0,0
Jujuy,Privado,0,5,2,7,0,0,5,5,5,5,5,0
Jujuy,Estatal,2,11,8,5,7,0,14,13,15,13,9,0
Jujuy,Estatal,26,20,8,8,7,3,16,15,15,14,13,3
Jujuy,Estatal,10,7,9,9,9,0,2,3,3,3,3,0
Jujuy,Estatal,97,85,55,19,25,0,61,57,53,47,39,4
Jujuy,Privado,0,0,0,0,0,0,7,7,7,7,7,5
Jujuy,Estatal,8,3,5,0,0,0,5,5,4,3,2,1
Jujuy,Estatal,98,82,84,53,64,5,33,31,28,27,23,5
Jujuy,Estatal,1,1,0,1,0,0,6,5,6,6,6,0
Jujuy,Estatal,15,17,5,6,1,0,4,4,4,4,2,0
Jujuy,Estatal,7,4,7,3,0,0,7,6,6,6,6,1
Jujuy,Estatal,101,162,128,93,70,5,54,53,50,46,39,4
Jujuy,Privado,3,0,0,0,2,0,6,5,5,6,6,0
Jujuy,Estatal,1,0,0,1,0,1,3,3,3,2,2,2
Jujuy,Estatal,9,8,10,7,5,0,14,13,11,10,8,1
Jujuy,Estatal,6,3,1,3,1,0,9,9,9,8,8,1
Jujuy,Estatal,6,5,3,0,0,0,10,9,8,6,6,0
Jujuy,Estatal,0,0,1,0,0,0,5,5,5,3,3,1
Jujuy,Estatal,30,16,21,8,8,0,15,12,11,10,8,3
Jujuy,Estatal,1,1,1,0,0,0,6,6,6,5,4,1
Jujuy,Estatal,8,4,4,5,4,0,7,7,7,7,7,1
Jujuy,Estatal,5,10,8,4,0,0,5,5,5,4,4,1
Jujuy,Estatal,73,63,33,14,27,3,19,18,16,15,14,3
La Pampa,Estatal,3,0,0,0,0,0,1,1,1,1,1,0
La Pampa,Estatal,0,0,0,0,0,0,3,4,3,3,3,1
La Pampa,Estatal,0,0,0,0,0,0,2,2,2,2,2,0
La Pampa,Estatal,0,0,0,0,0,0,2,2,2,2,1,0
La Pampa,Estatal,23,8,11,4,0,0,79,80,72,68,67,4
La Pampa,Privado,0,0,0,0,0,0,13,13,13,13,13,0
La Pampa,Estatal,0,0,0,0,0,0,1,1,1,1,1,0
La Pampa,Estatal,0,0,0,0,0,0,4,3,3,2,2,0
La Pampa,Estatal,0,0,0,0,0,0,6,4,5,3,3,1
La Pampa,Estatal,0,3,0,0,0,0,2,2,2,2,2,0
La Pampa,Estatal,0,0,0,0,0,0,2,2,0,0,0,0
La Pampa,Estatal,0,0,0,0,0,0,11,10,10,10,10,1
La Pampa,Estatal,0,0,0,0,0,0,2,2,2,2,2,0
La Pampa,Estatal,0,0,0,0,0,0,2,2,2,2,2,0
La Pampa,Estatal,1,1,0,1,0,0,10,10,10,9,10,1
La Pampa,Privado,0,0,0,0,0,0,5,4,4,4,4,0
La Pampa,Privado,3,4,3,2,0,0,23,25,26,25,25,2
La Pampa,Estatal,0,1,0,0,0,0,3,3,3,2,2,0
La Pampa,Estatal,0,0,0,0,0,0,2,2,2,2,2,1
La Pampa,Estatal,1,0,0,0,0,0,4,4,3,3,3,1
La Pampa,Estatal,0,1,1,0,0,0,3,3,3,3,3,1
La Pampa,Estatal,0,0,0,0,0,0,1,2,2,2,2,0
La Pampa,Estatal,1,1,0,0,0,0,41,41,42,40,39,3
La Pampa,Privado,0,0,0,0,0,0,8,7,8,7,7,0
La Pampa,Estatal,0,0,0,0,0,0,1,1,1,1,1,0
La Pampa,Estatal,10,9,8,0,0,0,9,9,8,8,8,1
La Pampa,Estatal,0,0,0,0,0,0,2,2,2,2,2,0
La Pampa,Estatal,2,1,1,2,0,0,2,2,2,2,2,0
La Pampa,Estatal,0,0,0,0,0,0,3,4,1,1,1,0
La Pampa,Estatal,0,0,0,0,0,0,6,6,6,6,6,0
La Pampa,Estatal,0,0,0,0,0,0,1,1,1,1,1,0
La Pampa,Estatal,0,0,0,0,0,0,10,10,10,10,10,2
La Pampa,Estatal,0,0,0,0,0,0,7,6,6,5,5,0
La Pampa,Estatal,0,0,0,0,0,0,2,2,1,1,1,0
La Pampa,Estatal,0,0,0,0,0,0,4,4,4,4,4,0
La Pampa,Estatal,0,0,0,0,0,0,10,10,10,10,10,3
La Rioja,Estatal,0,2,2,0,0,0,3,4,1,1,1,0
La Rioja,Estatal,6,10,17,17,1,1,11,9,10,9,9,1
La Rioja,Estatal,0,0,0,0,0,0,2,2,1,1,2,1
La Rioja,Estatal,19,12,15,18,2,0,121,117,120,111,111,16
La Rioja,Privado,4,5,5,3,0,0,24,24,23,23,20,0
La Rioja,Estatal,0,0,0,1,0,0,4,4,4,3,3,2
La Rioja,Estatal,0,0,0,0,0,0,4,3,0,0,0,0
La Rioja,Estatal,13,18,20,16,13,6,10,9,7,7,7,3
La Rioja,Estatal,3,2,1,2,3,0,6,5,5,5,7,3
La Rioja,Estatal,52,57,35,24,19,21,36,34,26,26,25,8
La Rioja,Estatal,0,1,0,0,0,0,2,2,2,2,2,0
La Rioja,Estatal,0,1,0,0,0,0,7,6,6,6,6,0
La Rioja,Estatal,0,0,0,0,0,0,2,2,1,1,1,1
La Rioja,Estatal,1,1,0,0,2,1,9,9,10,10,10,1
La Rioja,Privado,15,10,3,5,0,0,7,6,3,3,3,1
La Rioja,Privado,6,7,4,5,4,0,12,12,11,11,11,0
La Rioja,Estatal,1,0,1,0,0,0,5,5,5,4,4,1
La Rioja,Estatal,0,0,0,0,0,0,4,3,3,3,3,0
La Rioja,Estatal,0,0,0,0,0,0,8,7,3,3,3,0
La Rioja,Estatal,2,3,1,3,1,0,10,7,4,4,4,0
La Rioja,Estatal,0,3,0,0,0,0,4,8,4,4,4,0
La Rioja,Estatal,1,4,0,0,0,0,1,1,1,1,1,0
La Rioja,Estatal,0,0,0,0,0,0,3,4,4,3,2,1
La Rioja,Estatal,0,1,0,0,0,0,3,2,2,2,2,0
La Rioja,Estatal,0,0,0,0,0,0,4,2,3,3,3,0
La Rioja,Estatal,4,6,6,0,0,0,8,8,7,7,7,2
La Rioja,Estatal,0,0,0,0,0,0,0,0,0,0,0,0
La Rioja,Estatal,0,0,0,0,0,0,2,2,2,2,2,1
Mendoza,Estatal,0,0,0,1,0,0,151,139,127,116,112,20
Mendoza,Privado,0,0,0,0,0,0,62,59,55,54,51,1
Mendoza,Estatal,0,0,0,0,0,0,2,2,2,2,2,1
Mendoza,Privado,0,0,0,0,0,0,9,8,7,7,7,1
Mendoza,Privado,0,0,0,0,0,0,11,11,10,10,10,0
Mendoza,Estatal,0,0,0,0,0,0,4,3,2,2,2,1
Mendoza,Estatal,0,0,0,0,0,0,27,21,23,20,17,5
Mendoza,Privado,0,0,0,0,0,0,6,6,6,5,5,0
Mendoza,Estatal,0,0,6,0,0,0,63,53,50,42,40,9
Mendoza,Privado,0,0,0,0,0,0,37,39,37,37,37,0
Mendoza,Estatal,0,0,0,0,0,0,15,15,15,13,10,1
Mendoza,Estatal,0,0,0,0,0,0,93,84,73,61,50,6
Mendoza,Privado,0,0,0,0,0,0,4,4,4,4,4,0
Mendoza,Privado,0,0,0,0,0,0,39,38,36,35,34,0
Mendoza,Estatal,0,0,0,0,0,0,8,8,9,7,6,1
Mendoza,Estatal,0,0,0,0,0,0,24,21,19,16,15,7
Mendoza,Estatal,0,0,0,0,0,0,7,7,7,6,5,3
Mendoza,Privado,0,0,0,0,0,0,0,0,0,0,0,0
Mendoza,Estatal,0,0,0,0,31,0,80,71,70,58,47,8
Mendoza,Privado,0,0,0,0,0,0,6,6,5,5,4,0
Mendoza,Estatal,0,0,0,0,0,0,21,19,19,14,15,5
Mendoza,Estatal,0,0,0,0,0,0,14,12,11,10,10,0
Mendoza,Privado,0,0,0,0,0,0,0,0,0,0,0,0
Mendoza,Estatal,0,0,0,0,0,0,11,11,10,9,7,2
Mendoza,Estatal,7,26,32,22,28,10,58,54,46,39,30,6
Mendoza,Privado,0,0,0,0,0,0,19,18,15,16,15,0
Mendoza,Estatal,0,0,0,0,0,0,20,17,14,11,8,2
Mendoza,Estatal,0,0,0,0,0,0,84,77,64,58,50,13
Mendoza,Privado,0,0,0,0,0,0,18,18,18,18,17,2
Mendoza,Estatal,0,0,0,0,0,0,6,6,5,5,5,2
Mendoza,Estatal,0,0,0,0,0,0,17,15,13,12,11,6
Mendoza,Estatal,0,0,0,0,0,0,16,15,13,12,11,0
Mendoza,Estatal,0,0,0,0,0,0,19,17,17,16,14,3
Mendoza,Privado,0,0,0,0,0,0,0,0,0,0,0,0
Mendoza,Estatal,0,0,0,0,0,0,7,7,5,5,4,2
Mendoza,Estatal,0,0,0,0,0,0,13,13,12,10,8,2
Mendoza,Privado,0,0,0,0,0,0,0,0,0,0,0,0
Mendoza,Privado,0,0,0,0,0,0,7,6,6,5,5,0
Mendoza,Estatal,0,0,0,0,0,0,26,22,21,16,15,4
Mendoza,Estatal,14,24,19,13,8,7,50,42,40,38,32,8
Mendoza,Privado,0,0,0,0,0,0,0,0,0,0,0,0
Mendoza,Privado,0,0,0,0,0,0,7,7,7,7,7,0
Mendoza,Estatal,0,0,0,0,0,0,26,23,22,18,17,12
Mendoza,Estatal,3,5,11,7,0,0,89,85,81,78,74,18
Mendoza,Privado,0,0,0,0,0,0,22,20,20,18,17,0
Mendoza,Estatal,0,0,0,0,0,0,6,6,6,5,3,0
Mendoza,Estatal,0,0,0,0,0,0,11,8,8,7,6,1
Mendoza,Privado,0,0,0,0,0,0,0,0,0,0,0,0
Mendoza,Privado,0,0,0,0,0,0,0,0,0,0,0,0
Mendoza,Estatal,0,0,0,0,0,0,3,3,3,2,2,0
Mendoza,Estatal,0,0,0,0,0,0,31,28,25,21,17,5
Mendoza,Privado,0,0,0,0,0,0,0,0,0,0,0,0
Mendoza,Privado,0,0,0,0,0,0,3,3,3,3,3,0
Mendoza,Estatal,0,0,0,0,0,0,8,7,7,6,5,1
Mendoza,Estatal,0,0,0,0,0,0,15,14,13,13,11,2
Mendoza,Privado,0,0,0,0,0,0,3,3,3,3,3,0
Misiones,Estatal,10,10,9,9,9,1,14,14,24,13,13,1
Misiones,Estatal,3,2,1,1,0,1,5,4,5,3,3,1
Misiones,Estatal,36,21,14,6,0,0,7,5,5,4,3,0
Misiones,Estatal,47,13,20,12,15,5,27,22,17,14,14,5
Misiones,Privado,6,4,16,12,9,2,10,10,12,12,12,2
Misiones,Estatal,2,6,1,3,2,0,3,3,5,3,3,0
Misiones,Estatal,79,95,42,35,20,4,41,32,44,29,28,7
Misiones,Privado,7,3,4,5,3,2,7,7,6,6,6,1
Misiones,Estatal,19,12,6,4,1,0,8,8,7,6,6,3
Misiones,Estatal,50,41,47,12,14,2,21,18,14,14,12,2
Misiones,Estatal,57,38,23,14,5,0,14,11,9,7,6,1
Misiones,Estatal,562,579,382,162,85,14,206,169,138,118,109,14
Misiones,Privado,69,86,74,101,69,3,86,82,84,80,78,8
Misiones,Estatal,7,4,2,0,0,0,1,1,1,1,1,0
Misiones,Estatal,7,6,3,4,6,0,7,6,5,4,3,1
Misiones,Estatal,35,46,26,18,1,1,15,13,10,7,7,4
Misiones,Estatal,127,98,75,38,14,13,51,40,31,25,24,6
Misiones,Privado,3,1,0,0,0,0,12,10,9,9,8,0
Misiones,Privado,23,17,20,11,18,0,22,19,20,20,19,1
Misiones,Privado,1,1,1,1,1,0,3,3,3,4,3,0
Misiones,Estatal,4,9,3,4,4,0,7,6,8,4,3,1
Misiones,Estatal,46,43,18,12,6,1,27,19,19,14,12,4
Misiones,Privado,3,4,2,3,4,0,6,6,5,5,5,0
Misiones,Estatal,16,12,9,5,10,0,3,3,5,5,5,0
Misiones,Estatal,37,26,29,16,20,2,34,30,33,23,21,4
Misiones,Privado,11,14,6,2,1,0,5,4,3,3,3,0
Misiones,Estatal,3,1,0,0,0,0,1,1,1,1,1,0
Misiones,Estatal,278,165,138,56,49,6,65,54,42,31,30,8
Misiones,Privado,10,14,28,18,14,0,14,14,13,12,11,1
Misiones,Estatal,25,13,15,4,5,0,13,11,17,10,10,0
Misiones,Estatal,85,89,57,26,22,0,24,20,19,17,15,3
Misiones,Privado,1,2,4,3,5,0,5,6,5,5,5,0
Misiones,Estatal,46,36,24,17,7,1,9,6,7,5,4,1
Misiones,Estatal,32,38,39,44,33,1,28,25,24,17,16,5
Misiones,Privado,0,0,0,0,0,0,3,4,3,3,4,2
Misiones,Privado,2,6,0,0,0,0,7,8,6,6,6,1
Misiones,Estatal,14,15,5,7,1,0,7,5,4,4,4,0
Misiones,Estatal,111,87,56,31,12,8,25,21,18,16,14,5
Misiones,Privado,4,3,2,2,2,4,6,6,6,6,6,1
Misiones,Estatal,42,19,20,15,19,0,19,18,18,15,15,3
Misiones,Estatal,110,108,70,52,23,4,62,55,52,42,42,4
Misiones,Privado,2,3,2,3,5,0,8,8,9,9,9,0
Misiones,Estatal,16,8,4,2,1,0,7,7,8,6,6,0
Misiones,Estatal,68,58,42,45,31,1,42,38,35,30,28,6
Misiones,Privado,1,6,5,11,4,0,2,2,2,2,2,0
Misiones,Privado,2,2,2,2,2,1,5,5,5,5,5,1
Misiones,Estatal,9,10,10,5,4,0,8,6,6,5,4,0
Misiones,Estatal,44,23,15,31,10,1,13,8,8,7,6,2
Misiones,Estatal,41,21,18,13,10,0,4,4,4,4,4,0
Misiones,Estatal,40,34,14,6,10,0,19,14,11,9,8,5
Neuquén,Estatal,1,0,1,0,0,0,3,3,3,3,3,0
Neuquén,Estatal,12,6,6,5,1,1,16,15,12,9,8,2
Neuquén,Estatal,0,0,0,0,0,0,2,2,1,1,1,0
Neuquén,Estatal,0,0,0,0,0,0,1,1,1,1,1,0
Neuquén,Estatal,0,0,0,0,0,0,17,15,11,10,10,3
Neuquén,Estatal,0,0,0,0,0,0,0,0,0,0,0,0
Neuquén,Estatal,0,0,1,1,0,0,4,4,5,3,3,0
Neuquén,Estatal,5,4,7,8,14,0,302,269,225,190,177,55
Neuquén,Privado,0,1,0,0,0,0,54,52,53,48,49,2
Neuquén,Estatal,0,0,0,0,0,0,1,1,1,1,1,0
Neuquén,Estatal,0,1,0,0,0,0,26,23,19,17,16,0
Neuquén,Privado,13,23,7,6,2,0,4,3,3,3,2,1
Neuquén,Privado,1,1,0,0,0,0,2,2,2,2,2,1
Neuquén,Estatal,0,0,0,0,0,0,2,2,1,1,1,0
Neuquén,Estatal,0,0,0,0,0,0,9,8,7,6,6,3
Neuquén,Privado,1,0,0,0,1,0,4,4,3,3,3,1
Neuquén,Estatal,0,0,0,0,0,0,0,0,0,0,0,0
Neuquén,Estatal,0,0,0,0,0,0,26,24,20,18,17,7
Neuquén,Privado,0,0,0,0,0,0,3,3,4,3,3,0
Neuquén,Estatal,0,0,0,0,0,0,0,0,0,0,0,0
Neuquén,Estatal,0,0,0,0,0,0,14,15,13,9,9,2
Neuquén,Privado,0,0,0,0,0,0,2,2,2,2,2,0
Neuquén,Estatal,0,0,0,1,0,0,5,5,5,5,4,2
Neuquén,Estatal,0,0,0,0,0,0,6,6,6,6,6,0
Neuquén,Estatal,0,0,0,0,0,0,2,1,1,1,1,0
Neuquén,Estatal,0,0,0,0,0,0,20,21,14,12,11,4
Neuquén,Estatal,0,0,0,0,0,0,1,1,1,1,1,0
Neuquén,Estatal,0,0,0,0,0,0,4,4,2,2,2,0
Neuquén,Estatal,0,1,0,0,0,0,1,1,1,1,1,0
Neuquén,Estatal,0,0,0,0,0,0,0,0,0,0,0,0
Neuquén,Estatal,0,0,0,0,0,0,35,31,25,23,21,7
Río Negro,Estatal,0,0,0,0,0,0,2,3,2,2,2,0
Río Negro,Estatal,1,16,14,13,35,0,11,11,13,14,15,1
Río Negro,Estatal,2,3,1,3,3,0,5,4,6,5,4,0
Río Negro,Estatal,13,16,15,16,12,0,8,8,10,7,6,2
Río Negro,Estatal,3,3,6,3,11,0,30,28,30,31,29,3
Río Negro,Privado,57,58,63,55,56,0,12,12,13,13,9,0
Río Negro,Estatal,2,2,8,4,5,0,4,4,4,4,4,0
Río Negro,Estatal,4,7,13,11,9,3,26,27,28,24,25,6
Río Negro,Privado,1,0,0,0,0,0,3,3,3,3,3,0
Río Negro,Estatal,0,0,0,1,0,0,4,3,3,3,2,1
Río Negro,Estatal,14,19,26,40,93,0,64,59,62,61,59,6
Río Negro,Privado,6,3,3,11,6,14,37,38,36,36,35,5
Río Negro,Estatal,8,13,21,7,9,5,5,6,6,4,4,1
Río Negro,Estatal,1,1,1,2,4,0,2,2,3,3,3,0
Río Negro,Estatal,0,0,0,0,0,0,2,2,2,1,1,1
Río Negro,Estatal,6,13,11,12,27,0,5,5,5,6,6,0
Río Negro,Privado,0,0,0,0,0,0,5,5,4,4,4,0
Río Negro,Estatal,5,6,4,2,1,0,12,13,13,13,13,0
Río Negro,Estatal,214,332,375,328,227,142,197,211,210,208,197,38
Río Negro,Privado,13,13,27,37,43,0,48,45,45,44,41,3
Río Negro,Estatal,0,0,1,0,0,0,3,3,4,4,3,0
Río Negro,Estatal,0,0,0,0,0,0,6,7,7,7,6,2
Río Negro,Estatal,0,0,0,0,0,0,8,6,7,7,8,0
Río Negro,Estatal,2,0,5,5,4,0,26,28,28,24,23,8
Río Negro,Estatal,0,0,0,0,0,0,2,2,1,0,1,0
Salta,Estatal,3,7,3,3,3,0,15,12,12,11,13,1
Salta,Estatal,76,76,49,50,22,5,47,42,36,35,32,10
Salta,Estatal,0,0,0,0,0,0,1,2,1,1,4,1
Salta,Estatal,0,0,0,0,0,0,0,0,0,0,0,0
Salta,Estatal,15,28,21,15,5,11,15,14,13,11,9,6
Salta,Estatal,1,0,0,0,1,0,3,2,2,1,1,0
Salta,Estatal,254,238,182,208,194,41,399,361,305,265,245,49
Salta,Privado,13,23,26,39,33,0,132,129,125,118,115,7
Salta,Estatal,0,0,0,0,0,0,4,3,2,2,4,0
Salta,Estatal,0,1,5,0,0,0,22,18,14,12,9,4
Salta,Estatal,0,0,0,0,0,0,3,2,2,2,2,0
Salta,Estatal,3,0,0,1,0,0,21,19,13,12,12,2
Salta,Estatal,0,0,0,0,0,0,13,12,12,10,8,4
Salta,Privado,0,0,0,0,0,0,2,2,2,2,2,0
Salta,Privado,1,2,1,3,2,2,28,25,23,20,21,1
Salta,Estatal,0,0,0,0,0,0,2,3,3,2,4,0
Salta,Estatal,11,93,77,55,45,0,46,43,36,35,32,10
Salta,Estatal,31,37,24,18,12,12,16,14,13,10,14,2
Salta,Estatal,69,73,28,23,13,2,128,111,96,78,67,18
Salta,Privado,17,27,29,26,26,0,21,19,18,18,17,0
Salta,Estatal,0,0,0,0,0,0,0,2,1,0,4,0
Salta,Estatal,0,1,0,0,0,0,8,8,6,6,12,1
Salta,Estatal,0,0,0,0,0,0,0,0,0,0,0,0
Salta,Estatal,0,0,0,0,0,0,6,6,6,5,4,0
Salta,Estatal,0,0,0,0,0,0,4,4,3,3,3,0
Salta,Estatal,0,0,0,0,0,0,1,1,1,1,1,0
Salta,Estatal,0,0,0,0,0,0,3,3,3,3,3,0
Salta,Estatal,0,0,0,0,0,0,4,3,2,2,2,0
Salta,Estatal,0,0,0,0,0,0,0,0,2,2,3,0
Salta,Estatal,2,1,0,0,0,0,7,7,6,6,6,1
Salta,Estatal,0,2,0,0,0,0,8,7,7,7,6,1
Salta,Estatal,5,15,10,3,1,2,37,33,27,24,22,5
Salta,Estatal,0,0,0,0,0,0,7,7,5,5,12,1
Salta,Estatal,1,1,1,0,0,0,4,3,4,3,6,0
Salta,Estatal,68,63,47,23,18,3,110,95,78,68,59,12
Salta,Privado,1,9,12,5,2,0,11,10,11,10,10,1
Salta,Estatal,54,25,16,20,15,4,19,16,11,10,18,2
Salta,Estatal,8,7,7,0,0,0,17,13,10,9,6,4
Salta,Estatal,9,15,9,8,18,0,7,7,7,7,7,3
Salta,Estatal,0,1,0,0,0,0,26,23,17,17,15,4
Salta,Estatal,0,0,0,0,0,0,6,4,4,4,3,0
Salta,Estatal,6,1,0,0,0,0,21,16,13,12,9,4
Salta,Estatal,3,2,4,3,2,1,3,3,3,3,8,1
Salta,Estatal,16,23,8,12,10,0,10,10,8,8,18,0
San Juan,Estatal,0,0,0,0,0,0,12,9,11,11,9,2
San Juan,Estatal,0,0,0,0,0,0,7,6,5,5,5,0
San Juan,Estatal,0,0,0,0,0,0,4,3,3,3,3,1
San Juan,Estatal,1,0,0,0,0,0,4,3,3,3,3,0
San Juan,Estatal,0,0,0,0,0,0,15,13,12,12,11,3
San Juan,Estatal,12,9,1,1,0,0,6,6,3,3,2,0
San Juan,Estatal,0,0,0,0,0,0,7,5,3,3,2,1
San Juan,Estatal,0,0,0,0,0,0,2,2,2,2,2,0
San Juan,Estatal,47,39,17,31,4,0,102,99,99,97,86,26
San Juan,Privado,0,5,0,1,0,0,57,55,54,52,52,4
San Juan,Estatal,0,0,0,0,0,0,9,9,6,6,5,0
San Juan,Estatal,0,0,0,0,0,0,26,23,24,22,17,4
San Juan,Estatal,0,0,0,0,0,0,0,0,0,0,0,0
